gene,program
Gohir.D03G088900,5
Gohir.D09G206700,0
Gohir.D10G214800,0
Gohir.D05G195300,1
Gohir.D11G202300,9
Gohir.D12G254000,6
Gohir.A11G086300,10
Gohir.D11G051500,7
Gohir.D06G180200,1
Gohir.D11G124000,6
Gohir.D09G049100,6
Gohir.D10G250900,0
Gohir.D13G205900,2
Gohir.D06G186900,11
Gohir.D04G175100,10
Gohir.A07G054400,5
Gohir.D07G127400,1
Gohir.A08G229500,6
Gohir.A13G019200,6
Gohir.D05G216300,8
Gohir.D12G226050,10
Gohir.A10G149800,6
Gohir.A05G244401,5
Gohir.A03G054900,7
Gohir.A10G142000,6
Gohir.D06G189900,6
Gohir.D03G108300,9
Gohir.A11G221000,5
Gohir.A10G241832,6
Gohir.D04G010600,4
Gohir.A12G125000,1
Gohir.A13G165801,0
Gohir.A01G112300,5
Gohir.A02G159300,1
Gohir.D13G007800,6
Gohir.D09G242400,5
Gohir.A11G038500,0
Gohir.A13G090700,4
Gohir.A02G112708,1
Gohir.D11G112500,3
Gohir.D03G020700,9
Gohir.D13G014100,6
Gohir.A09G214500,1
Gohir.A12G179600,9
Gohir.A13G035500,0
Gohir.A08G239800,1
Gohir.A08G149300,9
Gohir.A05G342300,9
Gohir.A05G189100,3
Gohir.A05G252200,7
Gohir.D10G036700,5
Gohir.A01G168100,5
Gohir.D09G205500,3
Gohir.D04G183200,10
Gohir.D07G028700,0
Gohir.D01G039650,10
Gohir.A13G053526,0
Gohir.D04G106100,7
Gohir.D05G046200,6
Gohir.D01G220500,9
Gohir.A04G055200,10
Gohir.A10G085600,0
Gohir.D12G005200,4
Gohir.A10G233600,11
Gohir.A03G016330,5
Gohir.D05G204500,1
Gohir.A01G122000,4
Gohir.D10G238100,6
Gohir.D02G068800,6
Gohir.D06G023600,5
Gohir.D01G211900,10
Gohir.A12G174100,1
Gohir.A07G008400,6
Gohir.D06G201300,8
Gohir.A07G063200,5
Gohir.A13G044900,4
Gohir.D11G205600,6
Gohir.D05G363500,4
Gohir.D09G217000,4
Gohir.D05G102300,7
Gohir.A09G218500,9
Gohir.D01G211500,1
Gohir.D12G250800,10
Gohir.A13G016300,7
Gohir.A08G230200,1
Gohir.A11G024700,10
Gohir.D08G176100,7
Gohir.D12G204700,1
Gohir.A11G273600,5
Gohir.A11G071000,1
Gohir.A06G067700,1
Gohir.D09G126000,6
Gohir.A01G091600,7
Gohir.A08G077300,0
Gohir.A10G159400,0
Gohir.A07G025240,10
Gohir.A01G105300,5
Gohir.A03G199400,7
Gohir.A11G300300,4
Gohir.D07G203000,10
Gohir.A01G206800,7
Gohir.A13G074900,6
Gohir.A11G314700,1
Gohir.D01G216800,0
Gohir.D06G109500,6
Gohir.D08G272800,4
Gohir.D05G216100,3
Gohir.D07G105750,0
Gohir.A10G188900,9
Gohir.D01G064700,0
Gohir.D11G008700,2
Gohir.D12G239100,2
Gohir.A01G189800,10
Gohir.A12G045800,6
Gohir.A10G037400,1
Gohir.A05G266900,6
Gohir.A13G079700,9
Gohir.A07G025600,6
Gohir.A13G235000,9
Gohir.A12G111200,9
Gohir.D02G115600,2
Gohir.D01G052800,3
Gohir.A01G102900,9
Gohir.D09G052960,5
Gohir.D09G137800,10
Gohir.D02G096700,0
Gohir.A05G394200,1
Gohir.D09G023300,5
Gohir.D03G121800,0
Gohir.D12G070600,7
Gohir.D04G113900,5
Gohir.D04G035200,0
Gohir.D12G201800,9
Gohir.D04G020200,6
Gohir.A02G066600,9
Gohir.A10G222900,2
Gohir.D05G266300,6
Gohir.A13G142200,2
Gohir.D08G088200,5
Gohir.D02G126000,1
Gohir.D03G036500,2
Gohir.D06G166600,4
Gohir.A12G153100,10
Gohir.D13G188900,9
Gohir.D01G057900,0
Gohir.A08G111680,9
Gohir.A10G057100,9
Gohir.D01G187800,4
Gohir.D07G099900,3
Gohir.D13G008700,5
Gohir.D11G041600,5
Gohir.D04G184600,6
Gohir.A10G033200,2
Gohir.D09G194100,7
Gohir.A11G304800,0
Gohir.A01G225700,9
Gohir.A08G156400,2
Gohir.D05G176500,6
Gohir.D04G164300,1
Gohir.A07G082500,0
Gohir.D02G088000,5
Gohir.A06G136802,9
Gohir.A01G125900,5
Gohir.D12G022800,1
Gohir.A03G204200,5
Gohir.A07G147700,7
Gohir.D10G206800,7
Gohir.A09G197500,9
Gohir.D11G136000,9
Gohir.D12G189300,3
Gohir.A05G300900,1
Gohir.A08G151600,4
Gohir.A13G153300,0
Gohir.D09G200600,6
Gohir.D10G187800,4
Gohir.D04G125300,10
Gohir.A06G153700,0
Gohir.D03G061900,2
Gohir.D06G207000,9
Gohir.D04G057500,6
Gohir.A07G192400,2
Gohir.D13G148100,9
Gohir.A13G164600,4
Gohir.A11G160400,9
Gohir.A13G053300,0
Gohir.A08G044600,9
Gohir.A12G227100,1
Gohir.A13G180800,10
Gohir.D04G074800,7
Gohir.D13G108100,6
Gohir.D10G112900,1
Gohir.A06G143100,7
Gohir.D09G040700,10
Gohir.A08G119500,1
Gohir.A05G061600,1
Gohir.A11G258200,10
Gohir.A02G011400,6
Gohir.A05G166500,6
Gohir.D08G186400,9
Gohir.A10G206300,6
Gohir.A13G134500,7
Gohir.D05G102800,1
Gohir.A04G008700,9
Gohir.A10G176700,7
Gohir.A13G216501,1
Gohir.D11G221100,6
Gohir.D08G223600,11
Gohir.A13G037900,9
Gohir.D11G050400,3
Gohir.A03G007600,7
Gohir.A08G042200,9
Gohir.A12G234500,0
Gohir.D13G215800,1
Gohir.A01G005700,6
Gohir.A11G103600,1
Gohir.D10G090200,9
Gohir.A09G240700,5
Gohir.D11G128500,1
Gohir.D11G002100,10
Gohir.D05G384700,1
Gohir.A09G041900,7
Gohir.A12G240100,10
Gohir.D07G009200,5
Gohir.A11G203900,0
Gohir.D11G054400,2
Gohir.D01G197800,6
Gohir.A02G146200,1
Gohir.D05G167400,1
Gohir.D11G115000,11
Gohir.A08G224632,7
Gohir.A01G208100,5
Gohir.D02G117200,4
Gohir.D11G076100,4
Gohir.D12G249500,10
Gohir.A08G049000,5
Gohir.D05G145400,6
Gohir.D01G017100,0
Gohir.D05G256100,5
Gohir.D05G371300,6
Gohir.D02G039066,10
Gohir.D03G155600,11
Gohir.A05G048000,5
Gohir.A04G086700,9
Gohir.D11G260200,6
Gohir.A12G251200,9
Gohir.A04G122701,6
Gohir.A12G192500,9
Gohir.A07G190400,1
Gohir.D08G253500,2
Gohir.A06G125600,10
Gohir.D02G160300,1
Gohir.D06G087600,10
Gohir.D01G098525,8
Gohir.A10G075500,9
Gohir.A12G128000,5
Gohir.D02G196200,2
Gohir.A11G223600,5
Gohir.A13G024500,9
Gohir.D07G057600,7
Gohir.D10G062900,1
Gohir.A04G044600,1
Gohir.D10G051700,9
Gohir.D05G359900,10
Gohir.A08G111850,2
Gohir.A06G149100,0
Gohir.A10G136000,1
Gohir.A12G068100,9
Gohir.A05G297900,9
Gohir.A11G134700,4
Gohir.A01G153100,4
Gohir.A05G198800,1
Gohir.A06G176000,1
Gohir.A04G013800,1
Gohir.D13G233900,5
Gohir.D13G039200,10
Gohir.A05G127500,4
Gohir.D11G041300,0
Gohir.D02G172801,1
Gohir.D05G208200,7
Gohir.D06G093500,4
Gohir.A11G264900,5
Gohir.D05G294000,7
Gohir.A04G002100,10
Gohir.D05G227800,11
Gohir.A07G128000,11
Gohir.A09G118100,7
Gohir.A11G246400,5
Gohir.A12G231400,0
Gohir.D08G232600,10
Gohir.A06G179300,7
Gohir.D05G385700,2
Gohir.D11G236100,6
Gohir.D07G023500,6
Gohir.D09G234700,9
Gohir.A02G070200,3
Gohir.D01G097800,9
Gohir.A06G022400,5
Gohir.A03G002500,7
Gohir.A08G077250,9
Gohir.A08G154100,1
Gohir.A01G044100,1
Gohir.A10G236500,11
Gohir.A02G165600,6
Gohir.D05G293500,2
Gohir.A03G114600,0
Gohir.A05G383300,5
Gohir.A05G063800,2
Gohir.D03G053900,7
Gohir.D05G197600,1
Gohir.A05G065600,5
Gohir.A10G047866,0
Gohir.A06G122004,10
Gohir.A13G123000,4
Gohir.D08G077700,1
Gohir.A12G022400,5
Gohir.D05G135800,0
Gohir.A11G136100,9
Gohir.D11G022100,9
Gohir.D11G276500,5
Gohir.A03G152600,7
Gohir.D03G033000,2
Gohir.D07G202900,0
Gohir.D04G063800,2
Gohir.D05G010400,5
Gohir.A12G232900,5
Gohir.A03G166800,1
Gohir.D10G169900,6
Gohir.D06G198100,0
Gohir.A05G332900,6
Gohir.D06G127800,8
Gohir.A03G047400,5
Gohir.D02G051800,2
Gohir.A06G024500,0
Gohir.A03G213900,0
Gohir.D13G045200,9
Gohir.D02G229400,10
Gohir.A09G035300,10
Gohir.A05G102400,6
Gohir.A02G156400,6
Gohir.D05G290300,8
Gohir.A06G039500,1
Gohir.A03G154100,9
Gohir.A11G169200,1
Gohir.A11G142300,6
Gohir.A03G172900,11
Gohir.D01G219500,4
Gohir.A11G047000,5
Gohir.A12G044000,6
Gohir.D10G005233,2
Gohir.A02G019400,9
Gohir.A02G097700,9
Gohir.D04G050700,6
Gohir.A09G105800,4
Gohir.D08G239900,10
Gohir.D06G166800,4
Gohir.A11G318100,10
Gohir.A13G131900,10
Gohir.D08G062200,6
Gohir.D11G007400,1
Gohir.A07G209000,10
Gohir.D03G086600,9
Gohir.D12G227600,11
Gohir.A13G055500,5
Gohir.A02G065400,10
Gohir.D06G051250,9
Gohir.D05G312350,5
Gohir.A03G129500,8
Gohir.A11G041400,6
Gohir.A09G137424,10
Gohir.A05G258200,0
Gohir.A05G226500,6
Gohir.D12G042000,10
Gohir.A02G003000,2
Gohir.D06G067900,6
Gohir.A11G019800,9
Gohir.D12G106100,4
Gohir.D09G195300,7
Gohir.A01G004600,0
Gohir.D12G265200,10
Gohir.D09G182400,1
Gohir.D07G083700,10
Gohir.D01G198700,9
Gohir.A12G172900,7
Gohir.A08G141600,11
Gohir.A01G163100,1
Gohir.A05G141501,2
Gohir.A05G394900,6
Gohir.A08G186900,1
Gohir.D13G112600,1
Gohir.D05G162500,8
Gohir.A04G064100,5
Gohir.D07G007300,6
Gohir.D12G061300,7
Gohir.A05G300200,2
Gohir.D05G051800,9
Gohir.D02G239000,3
Gohir.D01G083000,9
Gohir.D01G201200,10
Gohir.D02G064400,0
Gohir.A05G192500,4
Gohir.D07G056800,5
Gohir.A02G077000,1
Gohir.D03G043600,5
Gohir.D07G073900,5
Gohir.A11G224204,7
Gohir.A08G077100,9
Gohir.A13G046600,2
Gohir.D10G245100,4
Gohir.A05G205500,9
Gohir.D07G086100,11
Gohir.D07G042000,10
Gohir.D10G031800,10
Gohir.D04G148400,9
Gohir.A11G314000,9
Gohir.A03G118800,10
Gohir.D04G170200,9
Gohir.A07G010500,4
Gohir.A05G152400,3
Gohir.A11G327100,7
Gohir.A11G325300,9
Gohir.A07G123900,1
Gohir.D04G184500,10
Gohir.A07G113900,7
Gohir.A11G020000,0
Gohir.A05G338300,7
Gohir.A07G044100,0
Gohir.A05G348300,6
Gohir.A09G152400,0
Gohir.A12G229600,7
Gohir.A07G043600,3
Gohir.A05G293300,7
Gohir.D04G135300,5
Gohir.D02G120500,0
Gohir.A08G136200,6
Gohir.A12G078500,7
Gohir.A01G202900,7
Gohir.A13G233266,8
Gohir.A12G185900,10
Gohir.A11G053100,9
Gohir.D06G216800,2
Gohir.D09G156975,6
Gohir.A10G188800,9
Gohir.D06G066400,0
Gohir.A01G111100,5
Gohir.D13G153600,6
Gohir.D12G225400,10
Gohir.A11G192980,6
Gohir.D13G031300,9
Gohir.D04G157900,6
Gohir.D03G121700,9
Gohir.A10G160400,9
Gohir.A11G153400,10
Gohir.A02G056100,2
Gohir.A04G032600,7
Gohir.A04G073300,4
Gohir.D05G015000,0
Gohir.D03G020600,9
Gohir.D02G155701,7
Gohir.A02G087900,4
Gohir.D01G144900,10
Gohir.A05G072200,9
Gohir.D03G160100,1
Gohir.A06G180000,11
Gohir.D05G054050,6
Gohir.A03G217600,9
Gohir.D11G178100,1
Gohir.D08G180101,3
Gohir.A12G136200,6
Gohir.D07G062000,10
