gene,umap1,umap2,program
Gohir.A02G167200,-3.0161958,-1.6904875,6
Gohir.A10G058700,12.523952,1.2814213,0
Gohir.A04G082600,14.1364155,5.0456553,10
Gohir.A11G323100,13.376408,6.3183966,7
Gohir.D13G076000,13.355813,-0.47340256,0
Gohir.D07G091400,-4.5689287,4.6812735,9
Gohir.A02G172200,-0.26686433,4.7545834,5
Gohir.A12G186301,9.8271675,-0.5885345,0
Gohir.D10G129201,13.970959,6.245645,7
Gohir.D11G346900,14.297424,4.8115997,7
Gohir.D11G002900,-1.7479218,5.751409,5
Gohir.D02G203104,10.376226,7.953521,7
Gohir.D06G147500,3.0544784,-1.8646915,11
Gohir.D03G064900,-1.1228967,6.067302,5
Gohir.A11G205200,-3.9730654,-3.9332702,6
Gohir.A07G044200,-2.2326567,-3.957059,6
Gohir.A13G206800,-1.3424973,6.0228596,5
Gohir.A05G279000,11.043992,-0.2994601,0
Gohir.D12G007300,-6.108882,-1.1133459,1
Gohir.D04G119600,-5.909814,2.5783122,9
Gohir.D11G197100,13.184872,1.1359282,0
Gohir.A12G111800,13.312949,0.46574172,0
Gohir.D04G035000,9.735658,1.8400973,10
Gohir.D11G180800,-0.60757524,5.0916014,5
Gohir.D06G126400,11.761757,0.73022026,0
Gohir.A03G000024,-5.0196033,-3.7965672,6
Gohir.D11G307200,9.102166,4.3391986,10
Gohir.D03G029900,-0.34876084,-4.2264338,6
Gohir.D04G095100,9.739455,4.203636,10
Gohir.A05G407300,-1.0786521,4.3220754,5
Gohir.A13G134601,12.05566,5.966263,7
Gohir.D10G123500,-4.5063834,-2.266115,1
Gohir.A04G021800,14.741913,5.046071,7
Gohir.A03G213600,-3.184571,-2.0466347,6
Gohir.A07G227500,13.12121,0.7255116,0
Gohir.A05G170400,8.918401,4.309906,10
Gohir.A05G140900,-0.29727477,-2.8653553,2
Gohir.D07G226200,-1.5481745,-4.30351,6
Gohir.A10G241200,-1.599104,-4.2199116,6
Gohir.A03G206200,12.605437,0.91506577,0
Gohir.A05G013900,10.259329,7.674161,10
Gohir.D11G074500,-4.0013237,-3.9155297,6
Gohir.A10G047500,-5.0432568,2.9544883,9
Gohir.D13G028800,12.391822,6.4361734,10
Gohir.D05G352400,-0.7428132,5.113083,5
Gohir.D04G006300,-0.39425465,5.2153444,5
Gohir.D07G060450,10.5372925,6.540325,10
Gohir.A08G155200,-0.9281315,-3.5580938,2
Gohir.A02G118500,8.180761,2.4788396,3
Gohir.D13G046500,-1.823922,5.191084,5
Gohir.D10G238500,-1.3489847,5.901482,5
Gohir.A07G084327,-1.1319611,5.099469,5
Gohir.D02G010800,-3.3208647,-1.7866217,6
Gohir.A08G117200,15.126515,4.9333363,7
Gohir.D01G203300,-3.50413,5.941835,3
Gohir.D11G158100,-4.0457954,5.062328,9
Gohir.D09G010200,9.582513,3.8472555,10
Gohir.D02G066700,14.366773,4.648005,7
Gohir.D05G208800,-6.1684775,1.0817333,1
Gohir.D07G179900,-2.2143095,1.3545548,4
Gohir.D02G136700,-2.1251733,-0.31214905,1
Gohir.A09G050500,-4.3650937,-4.064964,6
Gohir.A02G161700,-3.8624902,1.0458348,1
Gohir.A03G077800,12.624786,7.198896,7
Gohir.A11G207000,-1.4561245,4.8201733,5
Gohir.D01G099801,-5.366037,0.36419854,1
Gohir.A08G008800,-4.2974186,3.0790124,9
Gohir.A12G252200,-4.221629,2.4111335,9
Gohir.A10G229200,-1.3416564,-0.13350976,4
Gohir.A07G189700,14.747985,4.960312,7
Gohir.D03G104800,-4.6641574,-1.790173,1
Gohir.D01G136200,9.8097515,2.8189101,10
Gohir.D03G038800,0.5210966,5.435649,5
Gohir.D10G200751,11.454018,5.3193946,10
Gohir.A08G099500,11.3496,-0.603387,0
Gohir.D12G199900,10.446261,6.5810127,10
Gohir.D01G080900,-2.0910923,-4.80616,6
Gohir.D11G128400,12.07845,4.846439,10
Gohir.D03G031800,-1.8048928,-1.5160229,6
Gohir.D02G010100,-5.2712064,0.06745462,1
Gohir.A11G089500,14.127429,5.824053,7
Gohir.A06G014900,-4.156834,0.89638287,1
Gohir.D08G093201,-6.085079,2.5185695,9
Gohir.A13G041700,-5.9794087,1.4616778,1
Gohir.D07G145300,-2.6089575,-0.46212596,1
Gohir.A11G002400,-0.25553042,4.96227,5
Gohir.A10G121800,-3.4983225,5.9261317,3
Gohir.D13G030833,11.239341,4.438423,10
Gohir.D05G203000,3.1872878,-1.0042586,11
Gohir.D12G055800,-1.9139073,-3.918887,6
Gohir.A03G108900,8.036665,2.6513238,3
Gohir.A13G106032,-2.124337,-3.7569354,6
Gohir.A01G102700,12.348719,7.1112466,7
Gohir.A11G119500,-3.0215259,1.0757319,4
Gohir.D11G175700,-5.099852,1.0657519,1
Gohir.A11G079400,14.635721,7.93468,7
Gohir.D02G171800,12.327076,0.23770033,0
Gohir.D08G108800,-3.3117685,3.1138537,9
Gohir.A04G147300,-2.1533492,-4.9208555,6
Gohir.D12G054200,9.44084,0.41878515,0
Gohir.D13G157900,14.384471,2.6641686,10
Gohir.A13G133100,14.766987,4.2588654,10
Gohir.A09G112500,-2.0898452,-1.869669,6
Gohir.A05G149550,-4.438504,4.721893,9
Gohir.D13G015000,-2.492659,-3.207512,6
Gohir.D09G191300,3.0657132,-1.7169006,11
Gohir.A08G104200,-1.6295099,-1.8111943,6
Gohir.A05G156100,-6.662576,2.7713535,9
Gohir.D10G157600,-3.8905547,-3.717966,6
Gohir.A04G096000,3.3050063,-1.5827814,11
Gohir.A04G032100,-6.1026764,3.2392848,9
Gohir.D06G060800,-1.3976434,5.5194726,5
Gohir.D03G082700,-3.3307865,4.6465616,5
Gohir.D09G086000,13.019553,0.1787915,0
Gohir.A08G143100,5.0885935,-0.49917188,3
Gohir.A03G103000,-0.6768733,-4.494619,6
Gohir.D01G103400,11.473032,0.32906914,0
Gohir.D12G003900,-3.712964,-4.969617,6
Gohir.A10G029100,-1.1773926,0.8433954,4
Gohir.D01G019900,-1.1159972,0.178349,4
Gohir.A13G198700,8.220336,0.45137778,3
Gohir.D09G170800,8.951749,3.80399,10
Gohir.A09G023400,12.0952015,1.5153497,10
Gohir.A01G048950,13.708297,0.93684596,0
Gohir.D08G221700,-1.136727,-2.0538826,6
Gohir.A13G090100,-7.126282,0.28813934,1
Gohir.A06G020500,11.3899145,-0.34642085,0
Gohir.A06G128400,-1.9728328,1.8187926,4
Gohir.D04G042100,-0.016133154,5.06765,5
Gohir.A01G036800,-4.7862506,-2.2422695,1
Gohir.D06G198300,-4.4472394,2.840442,9
Gohir.A01G172600,2.2035134,-0.9064405,4
Gohir.D09G190100,12.892557,-0.3391986,0
Gohir.D12G212700,-4.4753976,-0.4061043,1
Gohir.D01G085500,13.928331,7.287385,7
Gohir.D13G205300,13.147213,-0.6614658,0
Gohir.D11G194000,-2.9836445,0.50872445,6
Gohir.A03G144000,0.24776275,-1.2698207,9
Gohir.D05G206800,-4.707979,4.6668687,9
Gohir.A05G316500,-5.2152963,-0.6891457,1
Gohir.D06G182800,10.372289,8.041439,8
Gohir.D01G070300,-6.317961,2.9439068,9
Gohir.A05G172000,-1.354042,-2.5640206,2
Gohir.D10G124800,-1.9298365,5.4427724,5
Gohir.A10G142500,4.1140504,-1.5830684,11
Gohir.D01G216042,12.555072,1.9280509,10
Gohir.D11G029400,-0.8368037,4.2481813,5
Gohir.A11G239200,-1.3089182,-2.8671238,2
Gohir.D12G220900,-3.453269,4.631558,9
Gohir.A02G024400,-2.5562856,4.292822,5
Gohir.D04G183600,13.099897,2.090772,10
Gohir.D01G066801,11.895666,1.3760144,0
Gohir.D10G060800,-2.9917479,3.2960925,9
Gohir.D13G057100,-3.0563657,1.8905424,4
Gohir.A07G005500,13.548129,7.4175324,7
Gohir.D12G188700,14.0682,2.2463884,10
Gohir.A05G311350,-1.5591805,5.4758606,5
Gohir.D05G230800,11.23039,-0.7366661,0
Gohir.D03G101000,-1.2082858,5.426387,5
Gohir.A04G129200,-3.3443573,3.7388356,9
Gohir.A10G070400,0.11650573,-1.6432644,4
Gohir.D07G236900,-4.353498,-0.18291175,1
Gohir.A12G216600,-1.0179322,-4.261812,2
Gohir.D13G041800,8.323076,2.4956753,3
Gohir.A13G115700,10.921777,4.512595,10
Gohir.A12G254100,8.885314,-0.61758816,11
Gohir.A11G219433,11.758412,5.535597,10
Gohir.A12G229700,13.598125,5.776444,7
Gohir.D13G160600,-3.5484695,-2.1149375,9
Gohir.A11G053000,3.1633387,-2.1421633,11
Gohir.D07G005800,-3.3420463,-0.85104966,6
Gohir.D11G041800,12.720392,0.21908747,0
Gohir.A11G319400,-5.2363176,-0.41928104,1
Gohir.D08G251800,-6.2917976,0.5298114,1
Gohir.A08G244900,9.859575,-1.4251195,8
Gohir.D12G152100,-4.3989286,3.3403761,9
Gohir.A02G091800,-1.4489702,4.979816,5
Gohir.A09G088600,-3.072679,1.4438833,4
Gohir.D12G190100,-1.2094533,1.8226922,4
Gohir.D10G022500,12.943809,0.39505547,0
Gohir.A11G061500,-3.6975708,3.7550828,9
Gohir.D02G170700,-3.7589064,1.7390122,1
Gohir.A05G154700,-3.0876424,-0.90830797,6
Gohir.D11G025300,13.038403,0.20199585,0
Gohir.A09G217200,-6.9258327,-1.2650226,1
Gohir.A13G012600,-4.751676,-2.3825972,1
Gohir.D04G033250,2.8958578,-1.5756387,11
Gohir.A03G021400,14.026996,4.8079743,7
Gohir.A08G010100,-2.8326037,0.8342719,6
Gohir.D01G117100,14.798118,4.5380335,10
Gohir.D11G053400,-2.2849472,-3.0192516,6
Gohir.A07G167700,3.6753478,-0.7746514,11
Gohir.A11G151300,14.427083,8.478352,7
Gohir.A07G033200,0.34864435,5.5894117,5
Gohir.A12G133100,13.135795,2.1566193,10
Gohir.A07G037650,-6.3130956,0.56995976,1
Gohir.D09G147000,13.238662,1.2314732,0
Gohir.A04G142400,1.0585604,-0.96880996,4
Gohir.A09G215100,-6.6298623,0.45964593,1
Gohir.A11G027450,11.815951,5.829707,10
Gohir.D04G099500,11.1253805,0.13568552,0
Gohir.D09G181800,4.401216,-1.2000939,11
Gohir.A05G271700,-0.24990991,-2.8303468,2
Gohir.A12G246600,14.630775,4.8995333,7
Gohir.A03G178100,-4.7363963,-2.1397188,1
Gohir.D13G124800,-5.2373586,-0.81889486,1
Gohir.D12G183700,-3.000978,2.3336604,4
Gohir.D03G057700,-3.9502265,1.9471798,1
Gohir.A03G113100,-2.458129,-3.7402017,6
Gohir.A13G043600,-4.110365,2.6732924,9
Gohir.A05G046100,-3.5338407,-0.6893705,1
Gohir.A09G207000,-3.8600333,-3.797064,6
Gohir.D05G038900,-2.905841,-3.1954088,6
Gohir.A09G107000,-5.7014213,3.9354794,9
Gohir.A07G037900,10.230984,4.5785475,10
Gohir.A12G086400,12.129724,1.5688189,10
Gohir.D05G227600,-0.8329637,-2.1202977,6
Gohir.D13G163400,10.989559,1.8669122,10
Gohir.A03G000036,13.501401,7.6048717,7
Gohir.A06G070800,-4.062642,0.6745403,1
Gohir.D09G143900,14.978313,4.6725674,7
Gohir.A08G189800,10.753653,-0.8273457,0
Gohir.D03G136100,12.298638,7.534774,7
Gohir.A09G094650,13.124363,7.058747,7
Gohir.A11G313900,0.6096757,6.1606135,5
Gohir.A01G108600,-1.2317392,-3.3012762,6
Gohir.A05G241700,14.150353,7.1634364,7
Gohir.D11G136500,-4.562512,-1.083856,1
Gohir.A03G140000,-0.58412844,5.2579827,5
Gohir.A05G287300,-3.7533166,0.34257504,1
Gohir.D08G044300,8.666596,3.2725372,10
Gohir.A05G100900,-6.3068314,3.3341568,9
Gohir.A05G318700,12.299605,6.9761577,7
Gohir.D11G021300,-2.068502,1.9658982,4
Gohir.A08G222400,0.7354181,-1.8885512,2
Gohir.A06G032600,14.553658,8.073695,7
Gohir.A05G057800,-2.6839836,-2.3360734,6
Gohir.D01G038800,13.993876,6.287803,7
Gohir.D05G046600,-1.9179478,3.7048087,5
Gohir.D06G002440,10.493828,8.161813,7
Gohir.A12G036400,10.350526,7.2563863,10
Gohir.D04G061300,-5.5296936,-1.1423723,1
Gohir.A13G015700,-3.7006705,-3.4260948,6
Gohir.D11G179400,-3.8322618,-3.2955174,6
Gohir.D07G235000,9.763441,-1.2456518,8
Gohir.A13G187300,-4.925789,-2.9199674,6
Gohir.A08G183500,13.60099,7.424717,7
Gohir.D07G040400,12.4253025,6.464713,7
Gohir.A11G200200,-3.7329493,3.8177068,9
Gohir.A10G190900,13.250354,-0.6410583,0
Gohir.D11G051600,-3.5012567,-0.23196946,1
Gohir.D11G331700,-7.0317135,0.9738472,1
Gohir.D11G024300,8.974882,3.4669023,10
Gohir.A13G146800,9.204309,-0.15146247,0
Gohir.A07G095400,3.080233,-2.1199536,11
Gohir.A01G115300,14.568807,7.994048,7
Gohir.A02G069300,-2.6929297,-2.1612992,6
Gohir.A05G308250,15.058402,3.8462126,10
Gohir.A06G077300,14.802226,2.7952483,10
Gohir.D06G134400,13.672038,7.7966294,7
Gohir.A11G249600,-2.4150941,-2.1939683,6
Gohir.A11G061400,-3.5902624,-2.3827326,6
Gohir.D04G161800,-4.128692,1.2040783,1
Gohir.A08G037700,13.657206,2.816744,10
Gohir.D03G048700,-3.8548124,0.97513705,1
Gohir.D11G126400,11.82877,7.5962696,7
Gohir.D08G193400,-3.537862,-2.6813548,6
Gohir.D09G029300,-3.4697936,0.9826026,1
Gohir.A04G014800,-5.0133004,-1.7662543,1
Gohir.A06G104600,-5.727634,0.973665,1
Gohir.A01G115700,13.407816,2.6511087,10
Gohir.D12G155000,0.2791214,5.159004,5
Gohir.A10G131200,-1.3914708,5.203881,5
Gohir.D06G111700,13.709183,4.554363,10
Gohir.D01G183860,-4.320542,-2.6444318,1
Gohir.A06G127202,-1.8124486,-0.812286,6
Gohir.D12G061500,-5.066327,3.1457202,9
Gohir.A05G316400,-6.1289415,2.7269027,9
Gohir.D13G129800,-3.3510466,-2.863372,6
Gohir.A03G147500,-3.7563193,3.261292,9
Gohir.D06G161700,13.5205345,5.725015,7
Gohir.D11G322900,-2.9645438,-3.2231889,6
Gohir.D08G235300,-5.2668343,-0.85971445,1
Gohir.D05G342600,9.806536,-0.51684606,0
Gohir.D05G278400,14.207277,3.4319139,10
Gohir.A10G041300,-6.317418,-1.408543,1
Gohir.D04G082000,8.796693,1.2985102,0
Gohir.D13G102800,-5.7314434,-0.98869497,1
Gohir.D01G004300,-4.0377946,0.86675215,1
Gohir.A08G110500,-2.1278863,-0.87785244,6
Gohir.D10G228900,9.995483,0.83008564,0
Gohir.D02G166600,14.7017565,4.262093,10
Gohir.A13G119900,8.647201,1.2493153,3
Gohir.D03G028000,2.465871,-1.1095382,11
Gohir.D10G198600,13.375995,-0.47843435,0
Gohir.A10G225200,-3.6232097,-2.1105483,6
Gohir.D11G193400,-6.036345,1.9583907,9
Gohir.A01G154800,14.576414,3.1867585,10
Gohir.A05G320500,13.873645,5.528685,7
Gohir.A01G166900,-3.872443,1.1955837,1
Gohir.A03G120700,10.532188,8.094774,7
Gohir.A05G060100,14.092809,0.6035438,0
Gohir.D09G214700,10.857975,-0.7108994,7
Gohir.D05G149800,13.088155,0.7781803,0
Gohir.A12G210032,-1.7006875,-2.985949,2
Gohir.A07G203700,13.408351,5.9771447,7
Gohir.A13G197800,-3.5668278,-4.2350197,6
Gohir.A05G194800,-1.0838288,5.5685387,5
Gohir.A12G170200,10.272279,7.5406957,10
Gohir.A10G165300,10.734409,-1.280561,8
Gohir.D05G145100,4.032558,-1.5481114,11
Gohir.A06G037600,-1.0485013,-4.0173206,6
Gohir.D07G112200,10.542316,1.6089982,10
Gohir.D04G147800,12.811565,-0.09397545,0
Gohir.D01G198400,-4.705562,-0.100925185,1
Gohir.A03G045200,9.132474,0.81189567,0
Gohir.A03G155500,-0.9214763,5.933332,5
Gohir.D13G211100,-3.9860168,3.4052966,9
Gohir.A02G037600,11.520764,-0.49712723,0
Gohir.D08G169400,13.941679,1.0831484,0
Gohir.A03G157200,-0.911793,-1.9572042,6
Gohir.D09G224500,-3.718475,5.014587,9
Gohir.A05G184400,-2.5366995,-2.7339532,6
Gohir.A09G201000,12.87591,7.0062857,7
Gohir.A01G156200,-2.3846858,3.722233,5
Gohir.D04G133600,9.9184265,-0.006696937,0
Gohir.A04G082500,-0.905327,4.788896,5
Gohir.D10G026700,11.464112,-0.9337244,0
Gohir.A11G185400,-6.4511895,-2.3175616,1
Gohir.D12G052800,-3.862922,4.3056393,9
Gohir.D02G161900,-5.778465,-3.2225385,1
Gohir.A13G068700,-4.649217,4.571942,9
Gohir.A01G122800,11.065229,-0.79059917,0
Gohir.D10G209100,8.679047,1.3016491,10
Gohir.D11G339800,-2.6532853,-3.6550167,6
Gohir.A12G049400,-2.917394,0.88063836,1
Gohir.D08G110100,14.208382,7.7285233,7
Gohir.D12G229000,12.005897,7.7342305,7
Gohir.D02G071400,3.5404365,-2.0915172,11
Gohir.A11G173700,-0.61638534,6.166743,5
Gohir.D01G174400,-1.3336625,6.0964255,5
Gohir.A08G039400,-4.9791102,-1.3438088,1
Gohir.D08G212200,-1.058052,0.59728366,4
Gohir.D03G040500,-0.5678525,-3.1821713,2
Gohir.D06G024600,-3.055222,-1.9094306,6
Gohir.D09G051000,9.5415745,0.18117407,0
Gohir.D03G009800,11.452185,0.80755615,10
Gohir.A05G003600,11.739508,7.802396,7
Gohir.D04G018300,8.499293,1.7672237,3
Gohir.A05G135300,-3.5539725,4.1290183,9
Gohir.A08G076200,-3.6907706,-1.0091815,1
Gohir.D02G160700,14.126504,3.9075696,10
Gohir.D06G001000,-2.3059642,2.9032505,5
Gohir.D13G148400,11.900873,-0.20279175,0
Gohir.D11G068200,14.074427,2.9244862,10
Gohir.D04G079100,13.706308,1.0172228,0
Gohir.D05G204100,7.109729,1.4815899,3
Gohir.A07G231200,-4.9270105,0.3678219,1
Gohir.D13G169000,-3.9462535,-0.40063024,1
Gohir.A13G216401,-6.5822396,1.9631784,1
Gohir.A10G194300,11.433275,6.8621664,7
Gohir.A03G075400,14.089391,4.5373588,7
Gohir.D13G144400,-3.0960088,-0.060058255,1
Gohir.A13G010100,-0.91588455,0.89160156,4
Gohir.A05G181400,-3.8889112,5.4202967,9
Gohir.D10G137100,-5.65972,-2.2341464,1
Gohir.A11G003300,-0.3908497,6.3750215,5
Gohir.D01G153650,12.522675,6.749783,7
Gohir.D01G183200,6.598576,-0.19038706,3
Gohir.A04G035500,4.883152,-1.1479039,11
Gohir.A10G048700,12.093849,1.8471351,10
Gohir.A04G074900,-4.2612205,0.8129179,1
Gohir.A07G196700,10.83817,-0.2885995,0
Gohir.D11G295300,-5.9380136,-1.3019885,1
Gohir.D06G004300,-3.679985,5.7237625,9
Gohir.A07G199600,-1.0603492,5.5613556,5
Gohir.D12G018900,-3.424501,0.559893,1
Gohir.A08G233900,10.069431,4.77879,10
Gohir.D10G122200,-1.9369024,3.9132872,5
Gohir.D06G115500,12.341969,6.872554,7
Gohir.D05G363200,10.768495,-1.1698844,8
Gohir.A01G098100,-2.5450735,-3.1754332,6
Gohir.A05G278300,13.241858,7.478927,7
Gohir.A05G169800,-0.87753046,-4.604872,6
Gohir.A01G220700,0.7370712,6.1818814,5
Gohir.A12G207400,13.432849,7.550772,7
Gohir.A05G138200,9.523634,-1.7250954,8
Gohir.A05G128366,-2.0765183,-0.098106466,4
Gohir.D11G047500,-1.9436795,-4.2862587,6
Gohir.A12G012800,-3.8612673,0.43186113,1
Gohir.D13G108300,-4.1307073,3.9832704,9
Gohir.D03G172500,-6.5599914,0.87512785,1
Gohir.A05G167300,-3.6118023,5.2579536,9
Gohir.A11G328800,-0.7887758,1.082059,4
Gohir.A07G089300,-1.3484051,-0.12714526,4
Gohir.D08G093300,-5.388811,1.792007,9
Gohir.A01G201300,11.799485,0.44469932,0
Gohir.D06G153700,-0.015230212,6.126838,5
Gohir.A10G084407,8.218579,2.6413362,3
Gohir.D01G201500,-1.3102143,0.31233582,4
Gohir.A13G232800,-2.240716,1.1974458,4
Gohir.D01G135200,-2.6822891,-0.32628375,1
Gohir.A11G175400,-2.3990233,3.2053835,5
Gohir.D02G101900,-4.283726,2.4961588,9
Gohir.D06G033700,0.20359366,-2.8006673,2
Gohir.D05G234800,-0.6910715,6.170416,5
Gohir.D05G077900,-1.984394,-1.424694,6
Gohir.A11G015800,11.744744,4.1255274,10
Gohir.D13G097500,9.681342,-1.5880886,8
Gohir.A07G132100,-1.3155463,1.7349182,4
Gohir.A09G045300,12.415523,7.4357915,7
Gohir.A10G151000,-1.9041187,1.3039567,4
Gohir.D12G045000,-2.5666618,-3.2863917,6
Gohir.D05G192300,-3.2466278,-2.5918572,6
Gohir.D10G110900,9.479887,-1.7622944,8
Gohir.D13G154400,-1.6811595,-3.9237983,6
Gohir.A03G048100,-2.018576,3.960633,5
Gohir.A04G143600,-0.6534284,-2.2303078,2
Gohir.D11G044700,-1.04373,-3.6078472,6
Gohir.A03G009900,-4.421236,1.8529834,9
Gohir.A02G027200,9.239896,2.2443473,10
Gohir.D11G309100,9.6828985,-1.5833254,8
Gohir.A02G135800,-1.4194529,-2.6426406,2
Gohir.A13G159300,13.815349,4.817354,10
Gohir.D13G096400,-5.344944,-0.6563943,1
Gohir.A13G177100,-0.25304034,-2.9495404,2
Gohir.D02G100400,12.833855,5.7185473,10
Gohir.D07G237200,11.939585,5.959953,7
Gohir.A05G226200,-3.957414,-4.9446163,6
Gohir.D05G185300,-2.895377,-2.5899568,6
Gohir.D08G153100,11.135267,3.3427663,10
Gohir.D03G015200,-3.3496277,2.2679114,1
Gohir.A12G266700,-3.7641532,-2.4077067,6
Gohir.D11G325900,-3.407173,-2.4772475,6
Gohir.A09G075100,12.402634,6.488377,7
Gohir.A13G064900,-1.7327542,-3.3238368,6
Gohir.D13G015300,-4.099183,0.16325226,1
Gohir.D06G063400,-6.5061164,2.0550835,1
Gohir.A07G178100,-5.470234,0.29403466,1
Gohir.D11G002000,0.3360604,5.2143936,5
Gohir.D11G320200,9.442087,1.5761808,0
Gohir.D08G238200,14.977331,4.9854593,7
Gohir.A04G134600,-3.4700623,1.2460157,1
Gohir.D09G234300,-4.502294,1.1811664,1
Gohir.D07G146300,9.613057,1.7618835,10
Gohir.A10G168700,13.438754,1.699937,0
Gohir.D10G153700,9.897419,1.1379799,0
Gohir.D05G196766,14.567151,8.11616,7
Gohir.A04G103800,10.451743,-0.55928147,0
Gohir.A10G143800,2.9845457,-0.8352777,11
Gohir.D12G267700,-1.5782735,-0.8813316,4
Gohir.D01G093300,-5.6709805,3.9956458,9
Gohir.D07G236600,-3.2085807,-0.76057637,1
Gohir.D02G078600,-5.766396,-3.3689604,1
Gohir.D01G041600,-4.6519055,1.7210977,9
Gohir.A05G076800,12.484351,2.959486,10
Gohir.D03G155700,5.389275,-0.90753776,11
Gohir.A02G119000,-5.1166883,-3.4388263,6
Gohir.D12G116500,-1.4466174,2.4863517,6
Gohir.A11G022400,-2.8313282,1.9174924,5
Gohir.D05G042500,-3.8484101,2.1294203,9
Gohir.D06G071100,-3.842657,2.0164847,9
Gohir.D07G085600,-6.8258758,-0.086703055,1
Gohir.A12G041600,13.965799,5.039348,10
Gohir.D12G256100,5.4160166,-0.9570485,11
Gohir.A11G052700,-6.510181,0.0053639715,1
Gohir.D01G058700,-1.4958344,3.2836065,5
Gohir.A06G118200,-0.5846213,5.2620296,5
Gohir.A05G405300,-6.3575325,0.022530153,1
Gohir.D05G186500,10.325155,-0.5713383,0
Gohir.A03G141900,-4.233157,-0.16680816,1
Gohir.D06G099500,13.381288,3.6063182,10
Gohir.D09G220820,-4.316215,5.0331335,9
Gohir.D11G120550,12.996849,6.8588552,7
Gohir.A11G109300,-0.96601534,-3.0393543,2
Gohir.A08G187600,0.6129448,6.2182765,5
Gohir.A01G072400,-5.96747,0.513638,1
Gohir.D11G279900,-6.2091727,3.8489606,9
Gohir.D11G284000,9.486702,4.4388795,10
Gohir.D05G159400,-0.78022003,-4.674831,6
Gohir.D10G023900,-2.954193,4.216276,5
Gohir.D08G096800,9.453638,-1.514754,8
Gohir.A09G059400,-3.5940034,3.0009089,9
Gohir.D10G104400,14.481071,8.377196,7
Gohir.D07G195400,9.993323,1.0718466,10
Gohir.D11G015700,-4.400697,3.602485,9
Gohir.A03G215400,-1.6002401,-1.1311216,6
Gohir.A08G008300,11.32414,0.23719308,0
Gohir.D03G102400,-0.09277297,-3.7104256,2
Gohir.D10G254700,-1.2971354,-1.262747,4
Gohir.A12G056300,-2.837979,0.60856366,1
Gohir.A07G209100,-0.54607666,4.5821433,5
Gohir.A11G105500,14.4453745,5.3685207,7
Gohir.D10G033900,0.056004196,-2.1701667,2
Gohir.D12G085000,11.851069,1.0639586,0
Gohir.A12G220001,11.405411,3.0762837,10
Gohir.D05G146700,-3.0329902,-1.3407695,6
Gohir.D02G006100,11.480139,6.454889,7
Gohir.A10G079700,8.813065,-0.31492057,3
Gohir.D10G170900,-0.12474167,5.9968376,5
Gohir.D09G097301,2.67933,-2.052499,11
Gohir.A11G282539,13.464733,6.7999415,7
Gohir.D11G056900,-1.8227776,5.059288,5
Gohir.A07G119400,12.441984,5.5074973,10
Gohir.A13G053582,-3.9223773,3.6250873,9
Gohir.A13G228800,0.41909745,-2.7400548,2
Gohir.A10G097700,7.239404,1.374555,3
Gohir.D11G102400,12.4928465,6.9530663,7
Gohir.A09G014700,1.4479694,-2.4122288,2
Gohir.A13G014700,-1.6484443,0.629204,4
Gohir.D02G085900,13.175016,0.6587802,0
Gohir.D01G074500,-3.4970994,-3.3941875,6
Gohir.D08G140800,-4.52748,0.35649562,1
Gohir.D04G145600,-5.0983057,-1.6699771,1
Gohir.D10G157500,-1.2571203,4.4544687,5
Gohir.A03G014400,-0.84316236,0.6802144,4
Gohir.A05G130700,3.4345105,-1.1812235,11
Gohir.D10G060900,11.235736,5.6003656,10
Gohir.A06G010700,-2.3611605,4.93723,5
Gohir.D04G014200,4.6665363,-1.2541431,11
Gohir.D12G209800,13.387717,6.972971,7
Gohir.D05G044200,9.73085,1.553321,0
Gohir.D05G202300,12.953729,7.530547,7
Gohir.A07G220900,14.887756,4.527438,7
Gohir.D11G105700,8.608686,1.894112,10
Gohir.D10G215000,11.52302,0.7897613,10
Gohir.D05G319600,-5.3918386,0.20225367,1
Gohir.D09G135100,-1.5426812,-2.8442774,2
Gohir.A05G069000,13.842799,5.1424117,7
Gohir.D05G050900,-1.8686802,3.8900013,5
Gohir.D11G272000,14.494833,8.676524,7
Gohir.A09G201800,-3.9359405,3.986052,9
Gohir.D08G065600,11.775789,0.49180594,0
Gohir.D06G218100,-3.7713323,-3.3666644,6
Gohir.D01G023400,-0.982397,-4.033548,6
Gohir.D12G260200,-5.1385646,-2.9662216,6
Gohir.A08G092700,-3.503769,5.3511558,4
Gohir.D11G056400,2.0682082,-2.2273135,2
Gohir.D13G007500,2.5260773,-2.1799195,2
Gohir.A13G060300,-3.495529,3.3211043,9
Gohir.D11G136200,-1.7634157,-2.8874776,6
Gohir.A03G131700,13.945121,7.250863,7
Gohir.D06G216900,-3.8973682,3.0830503,9
Gohir.A01G096300,-3.2164123,3.8416815,9
Gohir.A10G103400,-1.7127342,-3.2647288,6
Gohir.A11G230400,-1.4708592,5.6811666,5
Gohir.D10G215200,-6.0193615,2.6339154,9
Gohir.D05G198000,0.22036909,5.131949,5
Gohir.D12G145725,-4.2512183,4.248761,9
Gohir.A07G092000,11.442846,4.8509016,10
Gohir.A09G187600,-2.497622,1.7422489,1
Gohir.A06G078400,2.2338736,-1.6047542,2
Gohir.A06G015300,-1.9323343,0.7253529,4
Gohir.A07G022196,9.829061,-1.5003724,8
Gohir.A04G091900,1.9252567,-2.0597882,2
